,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,ind,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_avg_age,beta_avg_basement,beta_avg_sqft,beta_avg_water_dist,beta_avg_unemp,beta_avg_tech,beta_avg_index,se_Intercept,se_avg_age,se_avg_basement,se_avg_sqft,se_avg_water_dist,se_avg_unemp,se_avg_tech,se_avg_index,t_Intercept,t_avg_age,t_avg_basement,t_avg_sqft,t_avg_water_dist,t_avg_unemp,t_avg_tech,t_avg_index,p_Intercept,p_avg_age,p_avg_basement,p_avg_sqft,p_avg_water_dist,p_avg_unemp,p_avg_tech,p_avg_index,sumW_Intercept,sumW_avg_age,sumW_avg_basement,sumW_avg_sqft,sumW_avg_water_dist,sumW_avg_unemp,sumW_avg_tech,sumW_avg_index,w_43,w_164,w_226,w_81,w_354
201,201,201,201,201,184.0,-122.3098672,47.58819261,-0.18563905676038425,0.03725199652361277,-0.16646548803814445,-0.01917356872223977,0.9577886549009792,0.2459872673034785,0.026647092724264583,-0.05781527482947596,0.605085568760528,-0.4545390048254464,-0.06940834730343595,0.11188631512026773,0.05181013542856098,0.05313341292323361,0.030408383259111414,0.027090765530971388,0.038973033233871635,0.06719471020673032,0.025162885278101163,0.02393550426057295,0.031204014147087063,4.629615410906831,0.8763074477588407,-2.1341321921441807,15.525749949445697,-6.76450576878772,-2.7583620294863747,4.674491663188778,1.6603676432250791,5.141488294330561e-06,0.3814538264694428,0.033514796196925975,7.070079925714814e-42,5.5079505032847785e-11,0.006109064242001498,4.187813223196492e-06,0.09772099797734728,15.462994545954109,15.716257547413885,36.694690783849296,15.462994545954109,15.462994545954109,127.1338260991967,91.44245735880102,72.32775001873772,0.0,0.16612016249182077,0.29465971281783915,0.0,0.6362364164616111
202,202,202,202,202,185.0,-122.14673159999998,47.58674892,0.3740893378863553,0.12822426101715198,0.3358453905732368,0.03824394731311853,0.9558364466810068,0.2330109035652433,0.1434941671512348,0.027518972819958874,0.6077936064756776,-0.3806248126294329,-0.06286418221265007,0.06628466014460499,-0.08608550583498578,0.041990102500148827,0.0414942331014271,0.0261835287063686,0.02258279256676011,0.05569377492919779,0.02502306060046287,0.02424799583486233,0.027907682626864917,5.549186348483372,3.4581713270970087,1.0510032138359358,26.914014494836945,-6.8342433802218014,-2.5122499288311366,2.733613969419478,-3.084652602151812,5.612919838632579e-08,0.0006097387958953495,0.29397001285796664,7.847494005054205e-88,3.588894779524561e-11,0.012438006739996932,0.006577237756367645,0.002197255121437722,18.26385281953738,18.44211450345255,34.30423952912393,18.26385281953738,18.26385281953738,98.03066843126257,72.78866555497798,61.02775214051729,0.15063125164177735,0.7236927736610925,0.7828455118212087,0.48137976415621553,0.9006076169658589
203,203,203,203,203,186.0,-121.9922221,47.58657074,0.96881359144258,-0.3000949247778089,1.062878049900603,-0.09406445845802304,0.8965561426320443,0.17573806409570236,0.05255658181464929,-0.003857666718855797,0.4692942617920498,-0.1376806415413062,-0.05763028055901395,0.05582302679057638,-0.07005811213949076,0.03816903254966657,0.03950280895723477,0.023342873848427082,0.030042813035089808,0.035898748373278465,0.025005609645979653,0.02407700262241184,0.026359942586279432,4.604205355926361,1.3304517628492285,-0.1652610018759853,15.620849527103774,-3.835249076365848,-2.304694081644981,2.3185206093143043,-2.6577490413790423,5.770740604329817e-06,0.18422107269099205,0.8688323555284702,2.9194448978815435e-42,0.00014833549742539694,0.0217585657113132,0.0209869209888865,0.008221101243342497,14.503995952189126,15.359328243028171,32.90695429214145,14.503995952189126,14.503995952189126,76.82213471168706,60.70859176075279,52.26535491836847,0.0,0.0,0.0,0.0,0.27667559641543765
204,204,204,204,204,187.0,-122.3608717,47.57488815,-0.1049945650189179,-0.08681738129195306,0.025905906537857168,-0.13090047155677506,0.9535937623274964,0.12678654656370278,0.049803595269798176,-0.05240209577800948,0.6439239545771398,-0.4558543329729709,-0.07295184662124718,0.1203158480326918,0.0688340934914708,0.04920286134643044,0.037558415258210937,0.02626757154536441,0.04181479477624396,0.06843232411514197,0.02508944762606129,0.023907285799340604,0.03129744202613631,2.576812467694033,1.3260302631887595,-1.9949349214681087,15.399428791241355,-6.661389027296012,-2.907670495920744,5.032601736664322,2.1993520567587552,0.010373644032066441,0.18567982381979656,0.04681193660047212,2.285516938833991e-41,1.0315526149167252e-10,0.003869603926958737,7.69561174786848e-07,0.028495340381367838,11.618464665230027,11.889747731927136,39.08727554234153,11.618464665230027,11.618464665230027,118.79133888490593,91.5421881742828,73.80154797573512,0.0,0.0,0.0343722009098826,0.0,0.40888153205469174
205,205,205,205,205,188.0,-122.3309731,47.57642781,-0.18319998896981568,-0.2813994126121469,-0.07671258981049511,-0.10648739915932057,0.9558727301102232,0.12999520757252045,0.033505670719152045,-0.05929726150190201,0.6612124515659991,-0.35593606026431124,-0.07262863643767888,0.11915665445676968,0.05694736711934994,0.05093300720119477,0.032670366887785705,0.02662494523255951,0.039374600320570205,0.06433723466684763,0.025101138325897887,0.02393241571111227,0.030560460412467263,2.5522782713185466,1.0255676293515583,-2.227131773754325,16.79286764012094,-5.532349379133663,-2.8934399505995665,4.978881191732058,1.863432891741318,0.011119008534440191,0.3057917761866208,0.026563293243813384,5.030919398348668e-47,6.132368222640122e-08,0.004045055075360504,9.98600161879306e-07,0.06322457140157864,11.810492174159913,12.974876110363445,38.51360542736865,11.810492174159913,11.810492174159913,120.877803047921,89.58107439441301,75.1204802443887,0.0,0.06629153976881183,0.18231829461333518,0.0,0.5570706805884081
206,206,206,206,206,189.0,-122.3879191,47.58937788,0.9218317762700288,0.08977792166080477,1.0275800750361488,-0.10574829876612002,0.9454458111047764,0.240136970570489,0.06216337908573644,-0.047469258005538674,0.6155217999758421,-0.5460361149372939,-0.06962057972190601,0.118035538730593,0.07175911635432299,0.05071773990712872,0.031073703511282073,0.02706146018051421,0.044036500412652564,0.06862647520965398,0.02516176301604164,0.02410343694151103,0.031936723853216484,4.734772704978838,2.000514005778761,-1.7541277406649047,13.977536684522518,-7.956639376700506,-2.7669197773431087,4.897041820924375,2.246915390699846,3.1710757752191223e-06,0.04620381999220712,0.08026903173513597,1.0715826675864862e-35,2.3826045134870905e-14,0.005954323586913521,1.478733168002603e-06,0.025257604034297467,10.240291214688435,10.637821480260769,33.39851312677796,10.240291214688435,10.240291214688435,123.7839498178746,88.86065450601644,75.51630774971196,0.0,0.0,0.0,0.0,0.25797153334971545
207,207,207,207,207,191.0,-122.2845993,47.59639733,0.5841122825667899,0.3485082122158919,0.5228575583809677,0.06125472418582222,0.9661160106404764,0.2998434357169089,0.03449066305552315,-0.05197879886541781,0.5970617496912809,-0.5069577252303377,-0.0669102763633093,0.10363319246357416,0.032131656683774816,0.05311408497228347,0.029510146344246445,0.02702668171153132,0.02988958847703706,0.06830112915336807,0.02520527285333257,0.02400387612897844,0.03122485349563985,5.645271604949539,1.168773026510177,-1.923240130631365,19.975576115742733,-7.4223915697203156,-2.6546142449103707,4.317352410366094,1.0290410710257327,3.3734427311222527e-08,0.2432771201244717,0.05524721250726595,4.4099840453112445e-60,8.546593617851863e-13,0.008296355052303377,2.049680498001873e-05,0.30415900969198595,16.17668518909263,16.228502767801498,32.687016221199336,16.17668518909263,16.17668518909263,127.08906248857102,87.3645487702355,66.33756396634786,0.0,0.31479951568698705,0.4372856604452561,0.009966756480686678,0.7226240913039044
208,208,208,208,208,192.0,-122.1728601,47.59138291,0.8962498950377124,0.1484362273749983,0.924975768826823,-0.028725873789110627,0.9608677494215536,0.2669290566431394,0.18803777697638746,0.02073876496174084,0.6159164870361732,-0.4716518992217531,-0.06314635963525436,0.06982685292430382,-0.0844877352104961,0.04215686500293057,0.049469627351106105,0.02659256571892259,0.02247325683730184,0.05567975988896918,0.0250600277854438,0.024369985339696604,0.028195828467046862,6.331805190556357,3.80107526668448,0.7798707797113257,27.40664121338457,-8.470796213242883,-2.5198040551229206,2.8652808752642898,-2.9964622358672286,7.303813884995739e-10,0.00016943780342061192,0.4359851089763245,1.0017167178503279e-89,6.504921250003442e-16,0.012178917717477748,0.00441377142661074,0.002922860830820624,16.72249874955285,17.288618483838228,32.637168561748034,16.72249874955285,16.72249874955285,100.37859399171823,69.3277892455281,58.923891726124886,0.27630955933412454,0.7819165640533943,0.8293440599988046,0.5816183535728039,0.9224957114702015
209,209,209,209,209,193.0,-122.1284364,47.60025635,0.10361766567810632,-0.03031733438401396,0.24584016759579336,-0.14222250191768707,0.9533079553286884,0.23246919088199344,0.13630481268825104,0.016481520335059147,0.5985048872327375,-0.3267901228973486,-0.058161016188523124,0.060546278490318566,-0.08467502441403925,0.043318140171940696,0.04327447674153632,0.02475340188184644,0.023211330743114742,0.05951074473443702,0.02514045796704616,0.024355728805269258,0.027745131025369168,5.366555211264017,3.1497737916590696,0.6658284955631212,25.785031192590022,-5.4912793371285975,-2.313442987584393,2.4859152840139864,-3.0518877109145883,1.4495122387790476e-07,0.0017722359842242126,0.5059519168085904,1.9050444642817383e-83,7.60339278337499e-08,0.02126747022305448,0.013379971042753921,0.002444889061438426,16.909982395123812,17.30940490037927,37.82737232630826,16.909982395123812,16.909982395123812,98.53442096857748,72.84204015396875,61.089884878798074,0.0,0.5396561234414246,0.6323424384395008,0.207697958585951,0.8269187235967321
210,210,210,210,210,194.0,-122.1886982,47.59571093,1.3065524759998337,0.30421425747847103,1.0648121406386049,0.2417403353612284,0.9640559389489088,0.29670009155901,0.209258184389126,0.008964382330195357,0.6155739365324019,-0.5273079922618815,-0.06287216611781497,0.07283441540854524,-0.0792191394022374,0.04200038665156392,0.052787877351967064,0.02610881250686524,0.02354131882144729,0.05659008468195476,0.02507614940307559,0.02436368915510102,0.02809162297456563,7.064222861099831,3.9641333367864298,0.34334699549580044,26.148659775661503,-9.318027976551653,-2.50724962222883,2.9894657966154488,-2.820027147379951,8.544467897023353e-12,8.904236907473466e-05,0.7315401022182746,7.258844577206095e-85,1.2692005017569272e-18,0.012612190807736562,0.0029889337350161127,0.00507080751531289,14.736040515522582,15.871129725643875,31.40401037096052,14.736040515522582,14.736040515522582,107.3777724388856,70.43406673058772,59.711323178440296,0.23925635080084162,0.7662400026578312,0.8168690814757209,0.5540838820934102,0.9166593504889378
211,211,211,211,211,195.0,-122.1539492,47.59939013,0.5839275264584557,-0.021036819445426902,0.4880688673213537,0.095858659137102,0.958216104631042,0.2635936052815965,0.1746074263411663,0.01887551319017236,0.6143863283999204,-0.4170311147560956,-0.059579386772398726,0.06399062665830868,-0.08467832949743179,0.04437826665888807,0.04795088338557519,0.026076079613399573,0.022786041014175147,0.0588894710588817,0.025122901126507467,0.024388643915704496,0.027907103828985008,5.939700333672316,3.6413808049611975,0.7238631523610204,26.963276684076533,-7.081590431320389,-2.3715169865289094,2.623787812044089,-3.0342929892095345,6.795105181263066e-09,0.00031141323938588955,0.4696251407030982,5.067481258389391e-88,7.6562012438802e-12,0.018246684235306117,0.00907000287517619,0.0025882148475526896,16.055265994429966,18.92250420209624,35.36319158252638,16.055265994429966,16.055265994429966,100.07449800299987,71.74422886426281,61.385111701473406,0.06810633502735985,0.6718744061651818,0.7410555719405799,0.39714582086729344,0.8806081124146369
212,212,212,212,212,196.0,-122.307791,47.60592367,0.13420059425968894,0.27399424853868226,0.1909087145254956,-0.05670812026580665,0.9447678269557142,0.3580534582340842,0.02573582842142366,-0.046481812356362735,0.5791187645156303,-0.5149049359553568,-0.06504525848764686,0.10485608119693067,0.055889549958380816,0.05782676722652558,0.028413608776273643,0.027823158614137485,0.03766819213763318,0.07562840359351593,0.025260174548439332,0.02404410645880369,0.03395091429766377,6.191829068214664,0.9057571188533424,-1.6706159426753378,15.374211812439222,-6.808353892048869,-2.5750122337007206,4.360988892500012,1.6461868881753998,1.6396302784493648e-09,0.3656770224717143,0.0956764247175809,2.888091514124622e-41,4.20906134846808e-11,0.01042677833273196,1.6974973685340336e-05,0.10060777117521656,17.516440727135784,18.397462394587297,36.09058929354928,17.516440727135784,17.516440727135784,135.32091311025812,94.90420504986281,73.03533586371637,0.0,0.12259286402131342,0.24849678556107085,0.0,0.6053187285780463
213,213,213,213,213,197.0,-122.2006088,47.58303591,2.1354590828947457,0.4587524332015296,1.9900884918926136,0.14537059100213212,0.9690324351557996,0.26189945567246503,0.18756941658336768,0.0010828613725221217,0.6196310538912297,-0.5179352565465255,-0.06778243862953649,0.08149772476879481,-0.07545093767012011,0.03905485465021614,0.04432694559686074,0.02429415513895751,0.0230942193835004,0.05698158205587986,0.024992940809498484,0.02419708105662839,0.028163142752812783,6.705938557910254,4.231498788327331,0.04457291749099238,26.830569312679323,-9.08952047064268,-2.712063344053374,3.368080826694172,-2.6790666912549908,7.873001698582763e-11,2.956758301971822e-05,0.9644727206102628,1.6471790265279467e-87,7.076221878603175e-18,0.007011056696287799,0.0008397061999944951,0.007725414776953897,13.744127348070565,14.166202629376151,34.481389769888146,13.744127348070565,13.744127348070565,105.1094590632583,70.82517630123091,56.85025319514764,0.4349510164025469,0.8407442216007096,0.8758856290556243,0.6882694460942687,0.9440501017961491
214,214,214,214,214,198.0,-122.2976324,47.60733010000001,0.3573171139466566,-0.16206151823629672,0.6193967580077475,-0.2620796440610909,0.9513251765471421,0.3600866309384073,0.02728792434584783,-0.04508436620800317,0.5852220157893202,-0.5207063460404995,-0.06445840534544306,0.10252738858710164,0.05024157140146435,0.057255338469453236,0.02883440107635952,0.02782241805511833,0.03397653443246028,0.07451825359851635,0.025270041219035,0.02407976009294238,0.03437343987372645,6.289136359407254,0.9463669549987777,-1.6204330665540136,17.224299816470236,-6.987634853145118,-2.5507835458886747,4.257824338422363,1.4616393234436449,9.359079556785605e-10,0.3446033515595851,0.1060246762452054,8.66030437714029e-49,1.383261425608856e-11,0.011165926225057743,2.644225137508285e-05,0.14472218347040222,17.788361319839638,17.880609181487934,33.741997748539355,17.788361319839638,17.788361319839638,134.1753935532787,91.88833887841551,68.9993039356931,0.0,0.17770802678446027,0.30648505817477284,0.0,0.6438747892400768
215,215,215,215,215,199.0,-122.3166893,47.60710166,0.3152561910289741,0.4346708670247503,0.1663663101389204,0.14888988089005367,0.9363982265958364,0.3693953942180255,0.023493879662915648,-0.04616821060824254,0.5725047048188618,-0.5174007545290589,-0.0649785539382515,0.10631641197113913,0.06135369350756705,0.05874096338833629,0.02855611410900053,0.027992434563748364,0.04001613654378053,0.07747079919158611,0.025270459361491318,0.024081934622993885,0.034366480344027665,6.2885484491623656,0.8227267748419128,-1.649310298577343,14.306846044282675,-6.678655182703372,-2.5713246050948255,4.4147786976228325,1.7852771914197296,9.39102533148006e-10,0.4112141200498347,0.0999661475731843,5.353691694257413e-37,9.29132818493654e-11,0.010536379355251056,1.3426400729425935e-05,0.07506760148151069,17.135521883748652,17.528173673676818,36.88793482486349,17.135521883748652,17.135521883748652,135.80131727549295,95.43107316156048,74.49872292129012,0.0,0.07301633616100704,0.1908134599568599,0.0,0.5635875235222323
216,216,216,216,216,200.0,-122.2464078,47.59005182,1.7173527283762584,0.7532304675729697,1.5055289604489244,0.21182376792733404,0.9772176951011368,0.27419217717360544,0.10714920431778137,-0.03822340347419393,0.6113914780046217,-0.538589166390943,-0.06774547668241998,0.09500251563544536,-0.03012861802698256,0.04139491308531653,0.03100615453456337,0.02524985798514197,0.023594705862804263,0.06024128455122923,0.025119911878864056,0.02406788945762209,0.028178868333927843,6.623813332050841,3.4557398660430265,-1.5138066715736027,25.912231394604763,-8.940532566713886,-2.6968835324387084,3.947272393897377,-1.0691919089847617,1.2942649507639068e-10,0.0006150833546436313,0.13096215426282656,6.064715365756472e-84,2.139806116028991e-17,0.0073319444421996935,9.526496431383656e-05,0.2857076206032033,10.960153207552485,11.953353732433989,31.23741472350057,10.960153207552485,10.960153207552485,116.84567670651195,76.33783797258003,59.03672667125628,0.01346799263137856,0.6151568763409857,0.6948194681618282,0.3110046537718252,0.85808568031172
217,217,217,217,217,201.0,-122.021308,47.60278583,0.8982137180292323,-0.1830300840227569,0.8379704452215141,0.06024327280771835,0.903721583765988,0.17561725657789545,0.06267300023922223,-0.002687130766696185,0.4654838411051663,-0.16569211696448213,-0.05447207683017052,0.055060422723995306,-0.070117545826699,0.03865544240886458,0.03945344717532979,0.02326345510026611,0.029968515087888725,0.03968223041351706,0.025260606431102096,0.02421999856501801,0.026788979752897492,4.543144396599179,1.5885304004161038,-0.11550867036364892,15.532429275859707,-4.175473889392116,-2.156404161505079,2.273345416441165,-2.6174026212818013,7.599939073515196e-06,0.11305414273078207,0.9081070737300444,6.644454306008879e-42,3.743267101765551e-05,0.031721338971666575,0.02360052401761141,0.009238116423599884,15.34663464188584,15.85955166632606,37.419066459710905,15.34663464188584,15.34663464188584,80.50876332092983,65.64699891003119,56.429988124762346,0.0,0.0,0.023577437831489127,0.0,0.39105240050880874
218,218,218,218,218,202.0,-122.3076722,47.6143866,0.5442439169598986,0.1990508214786001,0.41036288599665344,0.13388103096324516,0.9368154634242316,0.3961379514881132,0.03521587517992049,-0.038943735563300816,0.5672580848795075,-0.5269039049808651,-0.06317541099330813,0.10240119629608767,0.053491997281186435,0.059919934947527585,0.028259531839126807,0.02814976043038006,0.03828824751284121,0.07962392859009787,0.025298361182269462,0.024130063467676644,0.035068597930975026,6.611121187548263,1.2461591855234582,-1.383448205877858,14.815462230003055,-6.617406529805307,-2.497213575936495,4.243718481439508,1.5253531774060056,1.3970491285581172e-10,0.2135253709429706,0.1673943751971445,5.053373537332918e-39,1.3451853332829914e-10,0.012968350301936358,2.8075384665931e-05,0.12805890487082092,17.226206981759606,18.418436474696428,37.33597008672733,17.226206981759606,17.226206981759606,139.10387580240214,94.67892167425012,74.75364146777414,0.0,0.09496261524921525,0.21725302121852752,0.0,0.5832156663106586
219,219,219,219,219,203.0,-122.1978584,47.61925411,3.91168003838394,-0.18939393868435106,3.99602555058048,-0.08434551219654063,0.9675726892934824,0.3578671989176981,0.23051245847846585,-0.002668276321458779,0.6100003936997116,-0.593439246296595,-0.05718280661482995,0.06922268795584574,-0.07074521201399615,0.04241619893732418,0.05617738375842698,0.025731161149832482,0.025145552657725844,0.057044019851209465,0.025213482643132945,0.02439868762996513,0.028338216366849182,8.437040750551375,4.103296434552942,-0.10369824765860396,24.258778560283183,-10.403180698774207,-2.2679455838840283,2.8371480058964416,-2.496459590052246,8.276626903197702e-16,5.053292902565821e-05,0.9174672098749856,1.9999243534482524e-77,2.620795549441374e-22,0.023931160302914874,0.004812444221245479,0.012995465165437738,13.26470277128216,13.337124512542104,29.723407151259337,13.26470277128216,13.26470277128216,121.54091509282671,73.43895089674908,59.42836196215002,2.3950726256350312e-05,0.573347647825251,0.6603643373071244,0.25205951751528893,0.8410080850055062
220,220,220,220,220,204.0,-122.0666677,47.60007339,1.1689050125057896,-0.3812675596255235,1.230048486315043,-0.061143473809253335,0.9291351680616724,0.1820184792258397,0.07696726153853296,0.0043538341242686214,0.5014275892142052,-0.2174671263842809,-0.055901868032489616,0.05692000067486015,-0.07591220045751795,0.039583725067903884,0.03987459465737863,0.023212588193642098,0.029146380595378232,0.05065076014365007,0.025222841700477942,0.02424972776743296,0.026974220105323826,4.598316073426546,1.930233076972244,0.1875634930473256,17.20376866600435,-4.293462245532441,-2.2163191878348245,2.3472428730232147,-2.8142500565766264,5.9268125293030825e-06,0.05437202659718416,0.8513257023952773,1.050941103249418e-48,2.27105717510428e-05,0.027301355189776468,0.0194601358294826,0.005160788314853895,15.999174976536771,16.996528144018107,41.19235777454617,15.999174976536771,15.999174976536771,88.43352490200421,71.29354240278731,60.68028644854419,0.0,0.1274258451030634,0.2537832709928236,0.0,0.6089569730483579
221,221,221,221,221,205.0,-122.1719139,47.61045896,0.9911845650265324,0.1109826483772065,0.7945411485551653,0.19664341647136696,0.9635099033308442,0.2968068712003832,0.2104410620986848,0.009229598705037293,0.6115729464387343,-0.49367286856255604,-0.05745459815173076,0.06501164032941167,-0.08113937344388797,0.042917443747080376,0.05573646418985277,0.02636764050129327,0.024182325704477186,0.054729542353135166,0.02519425335655396,0.024430803982302945,0.028010259229135647,6.915763039138943,3.775644278077424,0.3500350630381434,25.2900797844066,-9.020226505407203,-2.280464411412481,2.661052021722431,-2.896773385070589,2.166412245763449e-11,0.00018694895867588934,0.7265193801701315,1.6643241689283728e-81,1.1855303474557164e-17,0.02317070978751765,0.008142474216618435,0.004003318219346607,16.914493909151236,17.772767732634357,33.01100998529933,16.914493909151236,16.914493909151236,105.09965801928448,72.48265759714613,60.23150945810065,0.03011502513492794,0.6373556392861572,0.7129816224647614,0.3439155146435593,0.8669846829868071
222,222,222,222,222,206.0,-122.316886,47.61839027,0.6131758035191786,0.4995628808590578,0.36125776432871937,0.2519180391904592,0.9279913677987228,0.4176660066170327,0.04212355053884565,-0.03683100731426875,0.5600109569800858,-0.5345375437086817,-0.0626371778245705,0.10363833153148133,0.05668308002093335,0.061050754647503536,0.027928375997394967,0.0285294858937002,0.03976970927836842,0.08211268142636756,0.025312523849323337,0.024240660009720257,0.035642747664390184,6.841291463611936,1.5082706757734403,-1.2909804071303532,14.081343996263197,-6.509804995078799,-2.4745528418038383,4.275392315635111,1.590311739001089,3.436228520299885e-11,0.13237218198747494,0.1975481670305229,4.1753097645452014e-36,2.561219918584944e-10,0.01380558279986647,2.4534919347918176e-05,0.1126521546801309,18.34892021017313,18.65508334229363,38.037924981496346,18.34892021017313,18.34892021017313,141.52418417826823,93.69043216563549,76.6984691989373,0.0,0.043799149807491285,0.15194390368402233,0.0,0.5327709236113806
223,223,223,223,223,208.0,-122.3246584,47.62292437,1.0281604360751848,-0.8972924396328261,1.5913610329025625,-0.5632005968273777,0.913910668254168,0.436561073009767,0.050706995573406695,-0.033781298483869286,0.5539637947927402,-0.5393746708145378,-0.06205021038256048,0.10352390278912367,0.05588812674755775,0.06231856179306619,0.027726449766696658,0.02873823555180635,0.040634970780494536,0.08412631923803847,0.02531820339537031,0.024244594835012213,0.03578129295347126,7.005313672985637,1.8288311702392164,-1.175482691794763,13.632685939044695,-6.411485438800166,-2.4508141203221,4.269978669209282,1.5619370384472324,1.2381007361122054e-11,0.06826136002029427,0.2405872025449066,2.418691286694364e-34,4.581368763209612e-10,0.014733715206941384,2.510819711293269e-05,0.11919130130497894,18.548343398112443,18.732915684794108,39.82506516309204,18.548343398112443,18.548343398112443,144.75751017655074,96.45374793995278,79.22924190425512,0.0,0.01294276789328215,0.0999126185538166,0.0,0.48620743089438284
