bu_water_dist,bt_constant,bt_age,bt_round_basement,bt_water_dist,bt_tech,bt_index,bu_constant,bu_sqft,bu_age,bu_round_basement,bt_sqft,bu_tech,bu_index,b_constant,b_sqft,b_age,b_round_basement,b_water_dist,b_tech,b_index,cartodb_id,objectid
"-0.242114623814157","0.145757210601279",,"-0.0184383564635272","-0.242114623814157","0.839596906606148",,"0.145757210601279","0.641714225890106","0.0918155622472414","-0.0184383564635272","0.641714225890106","0.839596906606148","0.0723408096399674","0.145757210601279","0.582600959906288","0.0923742398365661","-0.0326087526939048","-0.202779978039619","0.224441880650067","0.0113382166650368","166","168"
"-0.231847991639005","-0.611788505219639",,,"-0.231847991639005",,,"-0.611788505219639","0.468823986268067","-0.0445283688461315","-0.0154876207598028","0.468823986268067","0.270377523267731","-0.264596787928149","-0.611788505219639","0.425636978902885","-0.0447993142191668","-0.0273902934989025","-0.194181292779631","0.0722775886026264","-0.0414711381491736","16","16"
"-0.223299432820621","-0.562587946794557",,,"-0.223299432820621",,,"-0.562587946794557","0.449860122923167","-0.0448987820426844","-0.0147239236951348","0.449860122923167","0.172462849041799","-0.277466543521009","-0.562587946794557","0.408420023843262","-0.0451719812989028","-0.0260396737316755","-0.187021557683279","0.0461029404427853","-0.0434882579196619","11","11"
"-0.22437890923197","-0.565771569711746",,,"-0.22437890923197",,,"-0.565771569711746","0.44264367970002","-0.00997761851254153","-0.0146703899155804","0.44264367970002","0.290718657724136","-0.284758345881482","-0.565771569711746","0.401868343080563","-0.0100383301361634","-0.0259449977348363","-0.187925659218078","0.0777152009092342","-0.0446311264533865","32","32"
"-0.18556934472901","0.180929997711629",,"-0.0191460696840526","-0.18556934472901",,,"0.180929997711629","0.63239434924605","-0.0462603592542144","-0.0191460696840526","0.63239434924605","0.137962055494009","-0.165408593215417","0.180929997711629","0.574139609261453","-0.0465418434095894","-0.0338603634560663","-0.155421209409717","0.0368801539760193","-0.0259250411692819","309","311"
"-0.132994352903033","0.31000484916321","0.208689920602746","-0.0197176348642176",,,,"0.31000484916321","0.50619456624007","0.208689920602746","-0.0197176348642176","0.50619456624007","0.433042773115949","0.296727767984631","0.31000484916321","0.459565065402361","0.209959753068017","-0.0348711925744486","-0.111387703626572","0.115761425078305","0.0465071339495176","302","304"
"-0.24301606917144","0.185793487474374",,"-0.0188991020347804","-0.24301606917144","0.945758611558076",,"0.185793487474374","0.487966724990623","0.0767199750586662","-0.0188991020347804","0.487966724990623","0.945758611558076","0.388216335455554","0.185793487474374","0.443016331744139","0.0771867993057738","-0.0334235942128617","-0.203534971963051","0.252821133271117","0.0608464426401694","172","174"
"-0.19439077090739",,,"-0.0199977342251513","-0.19439077090739",,,"0.117510181290512","0.589496379788079","-0.00725807671018143","-0.0199977342251513","0.589496379788079","0.569797960868208","0.233815629220254","0.117510181290512","0.535193303918793","-0.00730224051749614","-0.0353665561828308","-0.162809481041352","0.152318957968511","0.0366467043562985","358","360"
"-0.220843322029542","0.459806819231613","0.150042073126288","-0.0194750951152046","-0.220843322029542","1.05219236200422",,"0.459806819231613","0.593538052259523","0.150042073126288","-0.0194750951152046","0.593538052259523","1.05219236200422","0.423280511210646","0.459806819231613","0.538862666645206","0.150955046283123","-0.0344422541975576","-0.184964473792881","0.281273109364424","0.0663421679972784","244","246"
"-0.277768454315069","0.404116951509669",,"-0.0190450229015247","-0.277768454315069","0.979078430259036",,"0.404116951509669","0.799776611911036","0.0109464571773772","-0.0190450229015247","0.799776611911036","0.979078430259036","0.0988149744928365","0.404116951509669","0.726102995712242","0.0110130639721059","-0.0336816593753373","-0.232641383567741","0.26172822036651","0.0154876009285203","263","265"
"-0.129775922452583",,,"-0.0172822376774144",,"1.00984165838782",,"-0.119324020404048","0.665293888037008","-0.0395754461640686","-0.0172822376774144","0.665293888037008","1.00984165838782","-0.195818840888984","-0.119324020404048","0.604008516801253","-0.0398162540872381","-0.030564124060344","-0.108692148745239","0.269951877125801","-0.0306913408371506","130","132"
"-0.212673843551821","0.473423882358991","0.153230334438791","-0.0194772851954771","-0.212673843551821","0.997498445737934",,"0.473423882358991","0.600301534818903","0.153230334438791","-0.0194772851954771","0.600301534818903","0.997498445737934","0.44319816282762","0.473423882358991","0.545003112458042","0.154162707467507","-0.0344461274161996","-0.178122232542807","0.266652277236132","0.0694639280469089","235","237"
"-0.269159240363389","0.263822319021468",,"-0.0187198915331682","-0.269159240363389",,,"0.263822319021468","0.784459446007944","-0.0293196587675532","-0.0187198915331682","0.784459446007944","0.369233899439603","-0.237046089054866","0.263822319021468","0.712196812557572","-0.0294980624703588","-0.0331066553935703","-0.225430847547413","0.0987039734638481","-0.0371530251137634","241","243"
"-0.160922394760826",,,"-0.018425233492092","-0.160922394760826",,,"0.132229147587833","0.575630651908294","-0.00907184010558532","-0.018425233492092","0.575630651908294","-0.045670207724161","-0.221963727504551","0.132229147587833","0.522604855592971","-0.00912704026595988","-0.0325855443493331","-0.134778474598589","-0.0122086053803177","-0.0347891162229316","238","240"
"-0.183867720146003","0.330220595669074","0.140538426424708","-0.0198269944106689","-0.183867720146003","0.817790214332302",,"0.330220595669074","0.548549885260742","0.140538426424708","-0.0198269944106689","0.548549885260742","0.817790214332302","0.328966590001782","0.330220595669074","0.498018708041111","0.141393571972594","-0.0350645980122924","-0.15399603570423","0.218612493969162","0.0515600321804779","316","318"
"-0.178215219970503","-0.474400136760921",,,"-0.178215219970503",,,"-0.474400136760921","0.418038177569113","0.0554517728195889","-0.0148143746059544","0.418038177569113","0.383032526809585","-0.313471232504651","-0.474400136760921","0.379529444265349","0.0557891847136554","-0.0261996387148716","-0.149261857142854","0.102392636264938","-0.0491313930557699","65","65"
"-0.273988355035835","0.14170988576515",,"-0.0177290140001113","-0.273988355035835","1.02087626162938",,"0.14170988576515","0.761416107690849","0.0119107559639501","-0.0177290140001113","0.761416107690849","1.02087626162938","-0.28688123416869","0.14170988576515","0.691276174551825","0.0119832303056206","-0.0313542605698063","-0.229475410208696","0.272901658246094","-0.0449638538236748","168","170"
"-0.156647148008564","-0.245110108729964",,,"-0.156647148008564","0.611390653924803","-0.429514407671427","-0.245110108729964","0.693549178265766","0.092374391794905","-0.0155007528707402","0.693549178265766","0.611390653924803","-0.429514407671427","-0.245110108729964","0.629660993473204","0.0929364697396476","-0.0274135180069411","-0.13119779686471","0.163437558069908","-0.0673192274066423","119","121"
"-0.177514195143613","-0.451094435644334",,,"-0.177514195143613",,,"-0.451094435644334","0.412175978267932","0.0650175317867031","-0.0148620352036292","0.412175978267932","0.39724221842524","-0.321519607274846","-0.451094435644334","0.374207257531382","0.0654131492292519","-0.0262839278241474","-0.148674722847689","0.106191185169277","-0.0503928417097185","69","70"
"-0.150120999791156","0.331735902381604","0.194548133313523","-0.0197347089528337",,,,"0.331735902381604","0.541325201929415","0.194548133313523","-0.0197347089528337","0.541325201929415","0.552295494726914","0.337337604892129","0.331735902381604","0.491459546230398","0.19573191610009","-0.0349013885810318","-0.125731905662595","0.147640181300973","0.0528720492978612","296","298"
"-0.261325574968429","0.258601763521968",,"-0.0183777264726559","-0.261325574968429",,,"0.258601763521968","0.784841434537649","-0.0236692489251497","-0.0183777264726559","0.784841434537649","0.407986069255295","-0.298361650708721","0.258601763521968","0.712543613166161","-0.0238132711214635","-0.0325015268474978","-0.218869862210241","0.109063242065566","-0.0467632178449454","216","218"
"-0.223219736747199","-0.566221709621286",,,"-0.223219736747199",,,"-0.566221709621286","0.449412135955563","-0.0491501193392662","-0.0147107846866208","0.449412135955563","0.161318540935263","-0.275524933874196","-0.566221709621286","0.408013304423898","-0.049449187051922","-0.0260164370250782","-0.186954809265675","0.0431238329088075","-0.0431839429560328","2","2"
"-0.167814637078563","0.407605058681449","0.230694620635471","-0.0196144486326104","-0.167814637078563",,,"0.407605058681449","0.411193013755777","0.230694620635471","-0.0196144486326104","0.411193013755777","0.52318190917464","0.371092434330547","0.407605058681449","0.373314841491297","0.23209834688157","-0.0346887048177687","-0.140550983189012","0.139857508636978","0.0581625564344125","275","277"
"-0.141890024603224","0.196839017392981",,"-0.0187809244461163","-0.141890024603224","0.773916222960026",,"0.196839017392981","0.542820314513357","0.0802757535928139","-0.0187809244461163","0.542820314513357","0.773916222960026","0.317712744920276","0.196839017392981","0.49281693241794","0.0807642139736117","-0.0332145938190179","-0.118838158636662","0.206884054931644","0.0497961794604997","173","175"
"-0.222749824418901","0.137063584363903",,"-0.0194930502348561","-0.222749824418901",,,"0.137063584363903","0.700897181900002","0.0194890271708553","-0.0194930502348561","0.700897181900002","0.33042807149331","-0.0724878738421633","0.137063584363903","0.636332115598887","0.0196076136332328","-0.0344740083323396","-0.186561240260583","0.0883303609172566","-0.0113612665285436","323","325"
"-0.218089095837874",,,"-0.0183918932903525","-0.218089095837874","0.872321838256074",,"0.0703139039792751","0.527761075307708","0.0407915101969888","-0.0183918932903525","0.527761075307708","0.872321838256074","0.236949378861486","0.0703139039792751","0.479144916335547","0.0410397176034893","-0.0325265812635811","-0.182657707196696","0.233189941946939","0.0371378674022072","138","140"
"-0.192773103587934",,,"-0.0199563322065019","-0.192773103587934",,,"0.145116246949576","0.589257888513217","0.023560883810526","-0.0199563322065019","0.589257888513217","0.585497383678406","0.252541823122","0.145116246949576","0.534976781921838","0.0237042466288484","-0.0352933355468246","-0.161454624658259","0.156515743298372","0.0395817232595455","350","352"
"-0.198975069011319",,,"-0.0181354512888168","-0.198975069011319","0.853436847007865",,"0.030741646154779","0.545769145811085","0.0239107957654987","-0.0181354512888168","0.545769145811085","0.853436847007865","0.145919377482304","0.030741646154779","0.495494124032751","0.024056287721439","-0.0320730563615677","-0.166649000745685","0.228141587291916","0.0228704313064198","121","123"
"-0.191917082684395","-0.471142227514558",,,"-0.191917082684395","0.480306092318505",,"-0.471142227514558","0.431078807191376","0.0496981827261561","-0.0150512622719503","0.431078807191376","0.480306092318505","-0.295476371804573","-0.471142227514558","0.391368800522684","0.0500005852844991","-0.0266185812237648","-0.160737675399736","0.128395902604509","-0.0463109984473867","74","75"
"-0.236502035405151","-0.585378074830185",,,"-0.236502035405151",,,"-0.585378074830185","0.472374387111871","-0.0609328814347417","-0.0153336020674067","0.472374387111871","0.255842635420182","-0.267242452275349","-0.585378074830185","0.428860324835077","-0.061303644674408","-0.0271179071036987","-0.198079227063101","0.0683921079179388","-0.0418858019570686","22","22"
"-0.178257639126427",,,"-0.017522301429234","-0.178257639126427","0.704996297115641",,"-0.0961473314717124","0.600821508955674","-0.0338555531101901","-0.017522301429234","0.600821508955674","0.704996297115641","-0.0892850866269263","-0.0961473314717124","0.545475187751042","-0.0340615567367422","-0.0309886835664659","-0.149297384759365","0.188460311765052","-0.0139939497798124","103","104"
"-0.25952621402843",,,"-0.0175360649873826","-0.25952621402843","1.06683701527466",,"0.0156318285520534","0.706235403779205","0.0694627390752376","-0.0175360649873826","0.706235403779205","1.06683701527466","-0.213050098006237","0.0156318285520534","0.641178592528243","0.0698854046306687","-0.0310130248066814","-0.217362830680503","0.285187932651198","-0.0333920533060699","145","147"
"-0.0832802623258553",,,"-0.0178126218879516",,"0.890389405529061",,"-0.0811872161614436","0.588823658376079","-0.0508794952600385","-0.0178126218879516","0.588823658376079","0.890389405529061","0.00627060832045558","-0.0811872161614436","0.53458255208477","-0.0511890858464512","-0.0315021234741404","-0.0697503087567862","0.238019782011396","0.000982813381723993","118","119"
"-0.214386823534101","0.183163825746375",,"-0.0175348760275268","-0.214386823534101",,,"0.183163825746375","0.758103895672869","0.0270877278463126","-0.0175348760275268","0.758103895672869","0.375662233540101","-0.374643547148906","0.183163825746375","0.688269076028472","0.0272525507382393","-0.0310109220976912","-0.179556916816384","0.100422402133142","-0.0587191342047876","170","172"
"-0.128301261274936",,,"-0.0174376666811858","-0.128301261274936",,,"0.0844842302554796","0.574188403058178","-0.0106814336701974","-0.0174376666811858","0.574188403058178","-0.0333530343996194","-0.259943815842983","0.0844842302554796","0.521295463451421","-0.0107464278549231","-0.0308390046309342","-0.107457065310343","-0.00891596634901435","-0.0407418622964351","179","181"
"-0.217007866294422","0.192818214408779",,"-0.0187268024976208","-0.217007866294422",,,"0.192818214408779","0.693443986479845","-0.0332276002006647","-0.0187268024976208","0.693443986479845","0.11030543481736","-0.224720112365653","0.192818214408779","0.629565491717159","-0.0334297828712795","-0.0331188776288415","-0.181752137348733","0.0294869586125634","-0.0352211336267033","252","254"
"-0.22504406405929","-0.528317984476687",,,"-0.22504406405929",,,"-0.528317984476687","0.424917337074775","0.00839720273739861","-0.0149267665758278","0.424917337074775","0.419148663813808","-0.289115784346292","-0.528317984476687","0.385774911125287","0.0084482978771285","-0.0263984070789409","-0.1884827510581","0.112047237952085","-0.0453140823349209","56","56"
"-0.22952033249385","0.223091102716418",,"-0.0192797598738921","-0.22952033249385",,,"0.223091102716418","0.776028116517614","-0.0265878440800324","-0.0192797598738921","0.776028116517614","0.438729539097604","-0.101511414240551","0.223091102716418","0.704542158108328","-0.0267496252887122","-0.0340967983219776","-0.192231791907266","0.117281617020053","-0.015910222934494","306","308"
"-0.197134232949659","-0.551528614196372",,,"-0.197134232949659",,,"-0.551528614196372","0.431554616720034","0.0366682272525843","-0.0147211672513616","0.431554616720034","0.345463673019292","-0.294280297472402","-0.551528614196372","0.391800779551579","0.0368913453853374","-0.0260347988832314","-0.165107232263149","0.092349692880779","-0.0461235337232132","37","37"
"-0.124759381346682",,,"-0.0198721470664192",,,,"0.037604294909979","0.58894979888257","0.00439401271400308","-0.0198721470664192","0.58894979888257","0.0736165373915661","0.122253364497488","0.037604294909979","0.534697072812533","0.00442074931911051","-0.0351444517556425","-0.104490609493855","0.0196792460395043","0.0191611780625748","356","358"
"-0.224229029099304","-0.62787718272297",,"-0.0159376584663302","-0.224229029099304",,,"-0.62787718272297","0.480949132899664","-0.024117451713061","-0.0159376584663302","0.480949132899664","0.336775939328032","-0.257150257991026","-0.62787718272297","0.436645184396186","-0.024264201125186","-0.028186197857521","-0.187800129047567","0.0900272792643028","-0.0403040186456736","17","17"
"-0.222441843993072","-0.454225957772385",,"-0.0157995926554836","-0.222441843993072","0.512881003726359",,"-0.454225957772385","0.579335250017495","-0.0349499421499101","-0.0157995926554836","0.579335250017495","0.512881003726359","-0.265526043575521","-0.454225957772385","0.525968194486532","-0.0351626048941056","-0.0279420245826261","-0.18630329523024","0.137103860340968","-0.0416167834898816","60","60"
"-0.226303751757463","-0.567954235000367",,,"-0.226303751757463",,,"-0.567954235000367","0.448043625734703","-0.0515758095406135","-0.0147222071548786","0.448043625734703","0.171615842570917","-0.27478030702201","-0.567954235000367","0.406770858275524","-0.0518896370469356","-0.0260366379818885","-0.189537786230071","0.045876517830039","-0.0430672351029314","6","6"
"-0.185375317899163",,,"-0.0199357687317945","-0.185375317899163",,,"0.0759128591208698","0.602662194370122","-0.055028881386541","-0.0199357687317945","0.602662194370122","0.406156170553183","0.191091020628592","0.0759128591208698","0.547146313379986","-0.0553637200788477","-0.0352569684626657","-0.155258704742814","0.108574071723382","0.0299503337799659","354","356"
"-0.192682308025309",,,"-0.019737339688404","-0.192682308025309",,,"0.043241706614393","0.617234014535557","0.147574101281715","-0.019737339688404","0.617234014535557","0.265073763128989","-0.0039311573783105","0.043241706614393","0.560375810363925","0.148472057370345","-0.0349060411109785","-0.161378580006742","0.0708597821639773","-0.000616143423352245","348","350"
"-0.209157739161931","-0.259747077492674",,"-0.0168286200077287","-0.209157739161931","0.566832592719065",,"-0.259747077492674","0.648541711985567","-0.0690007478916757","-0.0168286200077287","0.648541711985567","0.566832592719065","-0.224818761994552","-0.259747077492674","0.588799513393932","-0.0694206023319276","-0.0297618884360558","-0.175177364695774","0.151526252803715","-0.0352365953124648","83","84"
"-0.253395898005399","0.236455330954906",,"-0.01801486577259","-0.253395898005399","0.480424911749534",,"0.236455330954906","0.779029477332449","-0.0139973436743501","-0.01801486577259","0.779029477332449","0.480424911749534","-0.336110671232753","0.236455330954906","0.707267040339702","-0.0140825144452906","-0.0318597974800136","-0.212228463623516","0.128427665533062","-0.0526797478882852","194","196"
"-0.155753219429379","0.370732577895342","0.210474390185361","-0.0196798312120858",,,,"0.370732577895342","0.490613328943957","0.210474390185361","-0.0196798312120858","0.490613328943957","0.513423275567873","0.358902665415534","0.370732577895342","0.445419136515321","0.211755080757257","-0.0348043357509714","-0.13044909852175","0.137248820989316","0.056252013246646","283","285"
"-0.15530252410836","0.134410680775116",,"-0.0170215175380398","-0.15530252410836",,,"0.134410680775116","0.718644833954731","0.0646551037655","-0.0170215175380398","0.718644833954731","0.158527686587131","-0.37334606518302","0.134410680775116","0.652444894007104","0.0650485159129089","-0.0301030331510753","-0.130071624473057","0.042377778946976","-0.058515775523548","164","166"
"-0.114216477282158","0.236469181092215","0.165437974752908","-0.0197217109690664",,,,"0.236469181092215","0.573369326780737","0.165437974752908","-0.0197217109690664","0.573369326780737","0.542002117084185","0.198424940041035","0.236469181092215","0.520551838631804","0.166444628599549","-0.034878401280671","-0.0956605362789504","0.144888545345436","0.0310998034598886","325","327"
"-0.220175823682884","-0.566855920342277",,,"-0.220175823682884",,,"-0.566855920342277","0.45011546693195","-0.0161144726742115","-0.0146494316832768","0.45011546693195","0.233939960084773","-0.282828212513108","-0.566855920342277","0.408651846138329","-0.0162125257114801","-0.0259079325107506","-0.184405419168487","0.0625370629494929","-0.0443286102052001","21","21"
"-0.139871991605585",,,"-0.0177380730898316","-0.139871991605585",,,"0.125245056869446","0.592262703432882","-0.0029951256074275","-0.0177380730898316","0.592262703432882","-0.0486475274510121","-0.25709542314961","0.125245056869446","0.537704800073702","-0.00301335029083767","-0.0313702818251122","-0.117147981147596","-0.013004505452761","-0.0402954241978666","178","180"
"-0.197527379421481","0.405844180378056","0.15647793878991","-0.019659978250852","-0.197527379421481","0.905667105577355",,"0.405844180378056","0.549948510958882","0.15647793878991","-0.019659978250852","0.549948510958882","0.905667105577355","0.383438957175659","0.405844180378056","0.499288495496977","0.1574300727799","-0.0347692252299012","-0.165436507016018","0.242103831992842","0.0600976681890971","270","272"
"-0.206465415037157","-0.141501877404098",,"-0.0172926864816386","-0.206465415037157","0.59128676295109",,"-0.141501877404098","0.62376238972953","-0.0362361958334711","-0.0172926864816386","0.62376238972953","0.59128676295109","-0.157005496251503","-0.141501877404098","0.566302806371161","-0.0364566851496507","-0.0305826030648891","-0.172922443376703","0.1580633659272","-0.0246079957213757","89","90"
"-0.252585272468824",,,"-0.0170940020654427","-0.252585272468824","1.12482509231359",,"-0.0633347751478415","0.711925832959854","0.0434322510020267","-0.0170940020654427","0.711925832959854","1.12482509231359","-0.284597555689326","-0.0633347751478415","0.646344832217455","0.0436965267380225","-0.0302312240792034","-0.211549534668646","0.300689363115619","-0.0446059252696376","131","133"
"-0.274353469672481","0.225075488982911",,"-0.0180787379410191","-0.274353469672481","0.990008908953014",,"0.225075488982911","0.780348571586392","-0.0128175811655416","-0.0180787379410191","0.780348571586392","0.990008908953014","-0.260521200369147","0.225075488982911","0.708464622608489","-0.0128955733399755","-0.0319727572087426","-0.22978120725984","0.264650166809117","-0.0408323577013008","180","182"
"-0.159732949206679","0.30918626768716","0.155433771799734","-0.0198233012896071",,,,"0.30918626768716","0.564576908516109","0.155433771799734","-0.0198233012896071","0.564576908516109","0.696419842980042","0.330321458825021","0.30918626768716","0.512569358091086","0.156379552262254","-0.0350580666236835","-0.133782269827684","0.186167645510142","0.0517723852955043","312","314"
"-0.220821714554812","-0.562917479302584",,,"-0.220821714554812",,,"-0.562917479302584","0.452856481553179","-0.0320176701662794","-0.0146278101226522","0.452856481553179","0.188307489108141","-0.279856132751552","-0.562917479302584","0.411140364679789","-0.032212490677601","-0.0258696941718479","-0.184946376731323","0.0503385453940807","-0.0438627862194028","10","10"
"-0.126474938054692","-0.205671437501655",,"-0.0170357561790674",,"0.71310580515794",,"-0.205671437501655","0.644984993463597","-0.0964111829685343","-0.0170357561790674","0.644984993463597","0.71310580515794","-0.210231893270399","-0.205671437501655","0.585570431753827","-0.0969978239035401","-0.0301282145887423","-0.105927451870806","0.190628153525591","-0.0329503466668936","94","95"
"-0.243477175231568","0.125782875647416",,"-0.0172528849442498","-0.243477175231568","0.707639135039741",,"0.125782875647416","0.765000581344755","0.0254902217424956","-0.0172528849442498","0.765000581344755","0.707639135039741","-0.371208490812572","0.125782875647416","0.694530454583762","0.0256453241596229","-0.0305122129250675","-0.203921165391906","0.189166797829104","-0.0581807463543917","169","171"
"0.0362031396648748",,,"-0.0182192312458445",,"0.947066455158093",,"-0.00503047426156435","0.59539549029626","-0.00180560404271518","-0.0182192312458445","0.59539549029626","0.947066455158093","0.134315962689095","-0.00503047426156435","0.540549001682688","-0.00181659074790077","-0.0322212235751057","0.0303214723280969","0.253170747323854","0.0210517893581962","150","152"
"-0.205754554356617","0.134862983033063",,"-0.019471759234643","-0.205754554356617",,,"0.134862983033063","0.635778464030929","-0.0215404446177196","-0.019471759234643","0.635778464030929","0.201629327687674","-0.111266558620451","0.134862983033063","0.577211987031119","-0.0216715135060155","-0.0344363545988343","-0.172327071189273","0.0538997525412023","-0.0174391792888463","331","333"
"-0.196476835071571","0.124526105794753",,"-0.0195555075874926","-0.196476835071571",,,"0.124526105794753","0.583619444369241","-0.0354497031209042","-0.0195555075874926","0.583619444369241","0.147611654526241","-0.119378996828775","0.124526105794753","0.529857738525064","-0.0356654068011641","-0.0345844659194932","-0.164556637155832","0.0394596943927032","-0.0187106688193821","361","363"
"-0.213120348244586","-0.295522248042295",,,"-0.213120348244586","0.800154741850997","-0.427440255254707","-0.295522248042295","0.665484931489165","0.121690151439952","-0.0153732636298354","0.665484931489165","0.800154741850997","-0.427440255254707","-0.295522248042295","0.604181961761829","0.122430609362193","-0.0271880496938613","-0.178496196784896","0.213898161914442","-0.0669941385720811","110","111"
"-0.243140752978199","0.247783038768749",,"-0.0190124240426704","-0.243140752978199",,,"0.247783038768749","0.777577260170794","-0.0358168594342852","-0.0190124240426704","0.777577260170794","0.340670147671762","-0.176378978510612","0.247783038768749","0.705948598144971","-0.0360347971803074","-0.0336240073753564","-0.203639399276024","0.0910682829143079","-0.0276444662903844","268","270"
"-0.155479515043962",,,"-0.0182729627331126","-0.155479515043962","0.902205935508238",,"0.0716346281315517","0.607493648587643","0.0528115189450856","-0.0182729627331126","0.607493648587643","0.902205935508238","0.0997514204210972","0.0716346281315517","0.551532704940756","0.0531328654725225","-0.0323162492236048","-0.13021986094663","0.241178588565371","0.0156343732259628","154","156"
"-0.155150425049841","0.360003459023625","0.185632163051674","-0.0197077374663235",,,,"0.360003459023625","0.540325802571711","0.185632163051674","-0.0197077374663235","0.540325802571711","0.590005521957384","0.370169284262425","0.360003459023625","0.490552209285638","0.18676169411173","-0.0348536887475279","-0.129944235869839","0.157720863309658","0.0580178680415287","284","286"
"-0.148145338092036","0.141463396279998",,"-0.017698117541791","-0.148145338092036",,,"0.141463396279998","0.629421469537596","0.0200687192603155","-0.017698117541791","0.629421469537596","-0.0313114470901698","-0.281176660400392","0.141463396279998","0.571440584521229","0.0201908330221089","-0.0312996193131153","-0.124077215707688","-0.00837020719764206","-0.0440697569274892","181","183"
"-0.0501830034838516",,,"-0.0181315214493096",,"0.926721994944874",,"-0.0188253902198278","0.565385416804131","-0.0139227335401652","-0.0181315214493096","0.565385416804131","0.926721994944874","0.123382524136041","-0.0188253902198278","0.513303388420615","-0.0140074503247783","-0.0320661063297214","-0.042030126822197","0.247732245972625","0.0193381550233669","137","139"
"-0.227092525443133","-0.616192664698678",,,"-0.227092525443133",,,"-0.616192664698678","0.48376545882604","-0.0310592475661846","-0.0157843749246913","0.48376545882604","0.329642394788713","-0.259946863414531","-0.616192664698678","0.439202076735357","-0.0312482362858723","-0.0279151115971357","-0.190198413449272","0.0881203330386697","-0.0407423399525006","24","24"
"-0.173151918933084","0.154702461942887",,"-0.0192535797925519","-0.173151918933084",,,"0.154702461942887","0.561283640028673","-0.0566906226166771","-0.0192535797925519","0.561283640028673","0.0818274253121645","-0.155389609452837","0.154702461942887","0.509579458063004","-0.0570355726404597","-0.0340504981108054","-0.145021154714387","0.021874188770005","-0.0243547323874341","344","332"
"-0.196343353111597","0.421175863310632","0.171878351815786","-0.0193608836915444","-0.196343353111597","0.843646233935017",,"0.421175863310632","0.534173120410328","0.171878351815786","-0.0193608836915444","0.534173120410328","0.843646233935017","0.500509361904194","0.421175863310632","0.48496629831686","0.172924193946458","-0.034240268078224","-0.164444841063197","0.225524350861556","0.0784465036594473","231","233"
"-0.263894392403989","0.253797720088732",,"-0.0181843274935846","-0.263894392403989","0.600061591824793",,"0.253797720088732","0.786796512229489","-0.0210232570731239","-0.0181843274935846","0.786796512229489","0.600061591824793","-0.311106136607053","0.253797720088732","0.714318593514115","-0.0211511789884713","-0.0321594953062232","-0.221021342095943","0.160409061914525","-0.0487607036778929","197","199"
"-0.0866875077623249",,,"-0.0164965632071664",,,,"-0.0335166787410867","0.571999419947435","0.0059275348888468","-0.0164965632071664","0.571999419947435","0.0396765562802495","-0.316253694470604","-0.0335166787410867","0.519308124523773","0.00596360264055779","-0.0291746366323885","-0.072604003192498","0.0106063765113832","-0.049567497611265","134","136"
"-0.254655151661482","0.199123387811492",,"-0.0189210971366024","-0.254655151661482","0.95167380575651",,"0.199123387811492","0.482576854952446","0.0852897593811318","-0.0189210971366024","0.482576854952446","0.95167380575651","0.38909920565563","0.199123387811492","0.438122964367631","0.0858087288891202","-0.0334624931698923","-0.213283135269137","0.25440238887111","0.0609848178348263","175","177"
"-0.174208387909702","0.143898187518218",,"-0.0185751603820848","-0.174208387909702",,,"0.143898187518218","0.584612216573418","-0.0136587024104682","-0.0185751603820848","0.584612216573418","-0.00466828451703799","-0.218205946025406","0.143898187518218","0.530759058794722","-0.013741812623478","-0.0328506942767474","-0.1459059866692","-0.00124793046302289","-0.0342001465832156","250","252"
"-0.0178184825476156","-0.161145559746331",,"-0.0174621131479527",,"0.893442833938446",,"-0.161145559746331","0.631296180795889","-0.101710019829694","-0.0174621131479527","0.631296180795889","0.893442833938446","-0.121515982998447","-0.161145559746331","0.573142601610087","-0.102328903026592","-0.0308822388959089","-0.0149236400626435","0.238836027532599","-0.0190456057978665","111","112"
"-0.203552533399545","-0.56263631215105",,,"-0.203552533399545",,,"-0.56263631215105","0.437154136497933","0.0231695497453408","-0.014695508605803","0.437154136497933","0.287863676646661","-0.290086953322826","-0.56263631215105","0.396884484207017","0.023310531381576","-0.0259894208459245","-0.17048279695964","0.0769520045262947","-0.0454662968916711","31","31"
"-0.180674358123019","0.155429998174981",,"-0.0193514650684293","-0.180674358123019",,,"0.155429998174981","0.574694108917557","-0.0538647678037313","-0.0193514650684293","0.574694108917557","0.119391854469688","-0.145133320950701","0.155429998174981","0.521754584828535","-0.0541925231198191","-0.0342236109779839","-0.151321476560747","0.0319159493569289","-0.0227472300413159","342","344"
"-0.177370927521755","0.413619177569379","0.238701992579427","-0.0195736504119041","-0.177370927521755",,,"0.413619177569379","0.429857321917881","0.238701992579427","-0.0195736504119041","0.429857321917881","0.583357523266589","0.3671167987075","0.413619177569379","0.390259835715394","0.240154441930248","-0.03461655201543","-0.148554730900254","0.155943713683473","0.057539441787235","272","274"
"-0.196811542174931","0.18793403355229",,"-0.0189470974888193","-0.196811542174931",,,"0.18793403355229","0.671323853800874","-0.0430484015487145","-0.0189470974888193","0.671323853800874","0.120725627055946","-0.19281236971393","0.18793403355229","0.609483015730052","-0.0433103416448472","-0.0335084755250481","-0.164836966769962","0.0322724947720724","-0.0302201265702714","271","273"
